CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
379896591,09/17/2015,00:51:00,,,09/17/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1017036.0,183890.0,40.67135982,-73.881811023,"(40.67135982, -73.881811023)"
365010584,09/16/2015,17:42:00,,,09/16/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,OUTSIDE,,,,1008839.0,248756.0,40.849426787,-73.911123163,"(40.849426787, -73.911123163)"
714725301,09/15/2015,15:06:00,,,09/15/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40.0,INSIDE,,,,1006566.0,238688.0,40.821799082,-73.919372536,"(40.821799082, -73.919372536)"
890795352,09/14/2015,21:30:00,,,09/14/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40.0,OUTSIDE,,,,1008836.0,237829.0,40.819435344,-73.911174055,"(40.819435344, -73.911174055)"
371154228,09/14/2015,21:09:00,,,09/14/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72.0,OUTSIDE,,,,982447.0,173132.0,40.641891984000004,-74.00649821399999,"(40.641891984, -74.006498214)"
662003898,09/12/2015,05:33:00,,,09/12/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61.0,OUTSIDE,,,,990058.0,155329.0,40.593024716,-73.97908871899999,"(40.593024716, -73.979088719)"
608408987,09/11/2015,12:03:00,,,09/11/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101.0,INSIDE,,,,1051481.0,157479.0,40.598672939000004,-73.757903666,"(40.598672939, -73.757903666)"
138965644,09/10/2015,23:17:00,,,09/10/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109.0,OUTSIDE,,,,1036223.0,223039.0,40.778722235,-73.812341547,"(40.778722235, -73.812341547)"
373114053,09/09/2015,19:03:00,,,09/09/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1001196.0,185003.0,40.674459245,-73.938909896,"(40.674459245, -73.938909896)"
556372868,09/08/2015,16:15:00,,,09/08/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,,,,986962.0,214020.0,40.754119792,-73.990212802,"(40.754119792, -73.990212802)"
808585307,09/08/2015,12:15:00,,,09/08/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14.0,OUTSIDE,,,,992127.0,216409.0,40.760673895,-73.971567543,"(40.760673895, -73.971567543)"
113538606,09/07/2015,03:42:00,,,09/07/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71.0,OUTSIDE,,,,996149.0,181562.0,40.665022689000004,-73.957110763,"(40.665022689, -73.957110763)"
514314140,09/07/2015,02:05:00,,,09/07/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,992870.0,184447.0,40.67294517,-73.968926431,"(40.67294517, -73.968926431)"
462298578,09/05/2015,20:24:00,,,09/05/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,994856.0,184939.0,40.674293444,-73.961766148,"(40.674293444, -73.961766148)"
301425110,09/05/2015,16:40:00,,,09/05/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,OUTSIDE,,,,1014705.0,212607.0,40.750189436999996,-73.890084153,"(40.750189437, -73.890084153)"
212809522,09/04/2015,05:07:00,,,09/05/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71.0,OUTSIDE,,,,999005.0,181250.0,40.66416202,-73.94681682,"(40.66416202, -73.94681682)"
735549641,09/04/2015,01:30:00,,,09/04/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28.0,OUTSIDE,,,,997995.0,230064.0,40.798146087,-73.950357672,"(40.798146087, -73.950357672)"
223314913,09/04/2015,00:12:00,,,09/04/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1003090.0,184597.0,40.673341037,-73.932083027,"(40.673341037, -73.932083027)"
449586116,09/01/2015,03:45:00,,,09/01/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,OUTSIDE,,,,1012244.0,239768.0,40.824747205,-73.898853125,"(40.824747205, -73.898853125)"
661373499,08/31/2015,21:34:00,,,08/31/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,INSIDE,,,,998093.0,169824.0,40.632801597,-73.950127585,"(40.632801597, -73.950127585)"
544604346,08/30/2015,20:53:00,,,08/30/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101.0,OUTSIDE,,,,1051030.0,156181.0,40.595113613,-73.759540532,"(40.595113613, -73.759540532)"
180183483,08/30/2015,20:46:00,,,08/30/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,OUTSIDE,,,,1018791.0,240921.0,40.827888685,-73.87519150199999,"(40.827888685, -73.875191502)"
618311379,08/29/2015,05:00:00,,,08/29/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114.0,OUTSIDE,,,,1003632.0,220861.0,40.772875746,-73.930024683,"(40.772875746, -73.930024683)"
833513649,08/28/2015,22:00:00,,,08/28/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7.0,INSIDE,,,,987521.0,201066.0,40.718564066,-73.98820145399999,"(40.718564066, -73.988201454)"
171638173,08/28/2015,01:54:00,,,08/28/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71.0,INSIDE,,,,995198.0,179420.0,40.659144599,-73.960542179,"(40.659144599, -73.960542179)"
606248738,08/26/2015,22:15:00,,,08/26/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,61.0,OUTSIDE,,,NOSTRAND,1002258.0,156234.0,40.595492369,-73.93515808,"(40.595492369, -73.93515808)"
286325499,08/26/2015,13:19:00,,,08/26/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,OUTSIDE,,,,1011330.0,249447.0,40.851316088000004,-73.902116523,"(40.851316088, -73.902116523)"
352098259,08/25/2015,11:05:00,,,08/25/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50.0,INSIDE,,,,1011816.0,263294.0,40.889320349,-73.90030283600001,"(40.889320349, -73.900302836)"
117584542,08/24/2015,04:03:00,,,08/24/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,OUTSIDE,,,,1008637.0,194204.0,40.699696503,-73.912051269,"(40.699696503, -73.912051269)"
230798847,08/24/2015,00:50:00,,,08/24/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,90.0,OUTSIDE,,,BORINQUEN PLAZA I,999673.0,195713.0,40.703858516,-73.94437590300001,"(40.703858516, -73.944375903)"
512001083,08/23/2015,21:55:00,,,08/23/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,OUTSIDE,,,,997240.0,170490.0,40.634630918,-73.953199509,"(40.634630918, -73.953199509)"
970094767,08/22/2015,07:30:00,,,08/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,,,,1005154.0,194759.0,40.70122876,-73.92461076,"(40.70122876, -73.92461076)"
620837770,08/22/2015,06:05:00,,,08/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52.0,INSIDE,,,,1014613.0,255957.0,40.869173391,-73.890220123,"(40.869173391, -73.890220123)"
541779777,08/22/2015,04:00:00,,,08/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,INSIDE,,,,1003437.0,184082.0,40.671926733,-73.930833555,"(40.671926733, -73.930833555)"
410653406,08/22/2015,01:23:00,,,08/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,,,,1010749.0,242580.0,40.83246995,-73.90424377,"(40.83246995, -73.90424377)"
289684412,08/21/2015,17:07:00,,,08/21/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1.0,INSIDE,,,,982761.0,204595.0,40.728250797,-74.005373732,"(40.728250797, -74.005373732)"
434828699,08/21/2015,08:10:00,,,08/21/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25.0,OUTSIDE,,,,1001797.0,232216.0,40.804046007,-73.936620103,"(40.804046007, -73.936620103)"
910208961,08/20/2015,16:00:00,,,08/20/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1026412.0,258211.0,40.875311451,-73.84754521100001,"(40.875311451, -73.847545211)"
944345455,08/17/2015,06:17:00,,,08/17/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,OUTSIDE,,,,1007032.0,193358.0,40.697378708,-73.917842458,"(40.697378708, -73.917842458)"
362905301,08/16/2015,22:15:00,,,08/16/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69.0,OUTSIDE,,,,1010576.0,175629.0,40.648706769,-73.90513094100001,"(40.648706769, -73.905130941)"
158629507,08/16/2015,04:53:00,,,08/16/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,OUTSIDE,,,,1047650.0,196031.0,40.704517669,-73.771336588,"(40.704517669, -73.771336588)"
174834028,08/16/2015,03:06:00,,,08/16/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,,,,1009741.0,192204.0,40.694203859,-73.908077335,"(40.694203859, -73.908077335)"
252021438,08/16/2015,02:50:00,,,08/16/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33.0,OUTSIDE,,,,1001078.0,243677.0,40.835504619,-73.93918845600001,"(40.835504619, -73.939188456)"
800484388,08/15/2015,07:49:00,,,08/15/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1001019.0,190844.0,40.690491795999996,-73.939533459,"(40.690491796, -73.939533459)"
842931737,08/14/2015,04:46:00,,,08/14/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73.0,OUTSIDE,,,,1009910.0,184163.0,40.672132665999996,-73.907498517,"(40.672132666, -73.907498517)"
878311658,08/13/2015,20:14:00,,,08/13/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1007755.0,180038.0,40.660816444,-73.915281553,"(40.660816444, -73.915281553)"
857976712,08/08/2015,20:42:00,,,08/08/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1010289.0,185605.0,40.676089523,-73.906126672,"(40.676089523, -73.906126672)"
133670827,08/07/2015,18:29:00,,,08/07/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,63.0,OUTSIDE,,,GLENWOOD,1006294.0,171273.0,40.636762182,-73.920576127,"(40.636762182, -73.920576127)"
103879713,08/07/2015,04:00:00,,,08/07/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102.0,INSIDE,,,,1029927.0,194772.0,40.701171248,-73.835266514,"(40.701171248, -73.835266514)"
528159970,08/05/2015,01:19:00,,,08/05/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,,,,1054174.0,200066.0,40.715543594,-73.747764689,"(40.715543594, -73.747764689)"
155937037,08/04/2015,13:20:00,,,08/04/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,,,,1010750.0,241556.0,40.829659361,-73.904244201,"(40.829659361, -73.904244201)"
676826727,08/02/2015,02:20:00,,,08/02/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,88.0,OUTSIDE,,,WHITMAN,991348.0,192045.0,40.693801303,-73.974405224,"(40.693801303, -73.974405224)"
971811686,08/02/2015,01:30:00,,,08/02/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,OUTSIDE,,,,1023203.0,238742.0,40.821889599,-73.859261922,"(40.821889599, -73.859261922)"
381392434,08/01/2015,01:39:00,,,08/01/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,63.0,OUTSIDE,,,,1005702.0,170406.0,40.634383905,-73.922711878,"(40.634383905, -73.922711878)"
853097849,07/26/2015,05:00:00,,,07/26/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1029334.0,256736.0,40.871248594,-73.836989315,"(40.871248594, -73.836989315)"
743194981,07/25/2015,08:23:00,,,07/25/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1009609.0,179530.0,40.659416981,-73.90860103,"(40.659416981, -73.90860103)"
629845673,07/25/2015,05:11:00,,,07/25/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1009968.0,182503.0,40.667576169,-73.90729576300001,"(40.667576169, -73.907295763)"
319813917,07/24/2015,09:11:00,,,07/24/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,INSIDE,,,,1001808.0,236451.0,40.815669885,-73.936569294,"(40.815669885, -73.936569294)"
133100075,07/23/2015,16:32:00,,,07/23/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90.0,INSIDE,,,,1000847.0,197758.0,40.709469433,-73.940136643,"(40.709469433, -73.940136643)"
940907870,07/23/2015,16:07:00,,,07/23/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,,,,1008544.0,246212.0,40.842445074000004,-73.912198673,"(40.842445074, -73.912198673)"
225925041,07/23/2015,16:07:00,,,07/23/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,,,,1008544.0,246212.0,40.842445074000004,-73.912198673,"(40.842445074, -73.912198673)"
270582490,07/23/2015,08:40:00,,,07/23/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,OUTSIDE,,,,1009563.0,236603.0,40.816068266,-73.908552085,"(40.816068266, -73.908552085)"
917094218,07/22/2015,03:10:00,,,07/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88.0,OUTSIDE,,,,994820.0,188402.0,40.683798638,-73.96189050000001,"(40.683798638, -73.9618905)"
477203618,07/19/2015,23:17:00,,,07/19/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112.0,OUTSIDE,,,,1028480.0,202596.0,40.722653586,-73.840433734,"(40.722653586, -73.840433734)"
840383930,07/19/2015,07:01:00,,,07/19/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120.0,OUTSIDE,,,,956627.0,163469.0,40.615326201,-74.099496139,"(40.615326201, -74.099496139)"
632057150,07/19/2015,00:48:00,,,07/19/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,OUTSIDE,,,,1017158.0,246883.0,40.844258872,-73.88106290399999,"(40.844258872, -73.881062904)"
385723583,07/18/2015,21:30:00,,,07/18/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66.0,INSIDE,,,,990858.0,171344.0,40.636982025,-73.976192508,"(40.636982025, -73.976192508)"
481866028,07/18/2015,02:29:00,,,07/18/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1014175.0,181585.0,40.665043245,-73.89213487800001,"(40.665043245, -73.892134878)"
442342842,07/17/2015,21:18:00,,,07/17/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1018272.0,181972.0,40.666090679,-73.87736504600001,"(40.666090679, -73.877365046)"
929418283,07/17/2015,20:55:00,,,07/17/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1026975.0,267302.0,40.900260645,-73.845451432,"(40.900260645, -73.845451432)"
691039056,07/16/2015,15:20:00,,,07/16/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,OUTSIDE,,,,1004788.0,239947.0,40.825258991999995,-73.92579269,"(40.825258992, -73.92579269)"
894358910,07/15/2015,00:50:00,,,07/15/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,OUTSIDE,,,,994913.0,171125.0,40.636376964,-73.96158249999999,"(40.636376964, -73.9615825)"
397758762,07/14/2015,20:52:00,,,07/14/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,OUTSIDE,,,,1011755.0,250279.0,40.853598367,-73.900576881,"(40.853598367, -73.900576881)"
958655391,07/13/2015,23:18:00,,,07/13/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23.0,OUTSIDE,,,,1000778.0,226841.0,40.789295058,-73.94031405,"(40.789295058, -73.94031405)"
734354959,07/13/2015,17:42:00,,,07/13/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1005435.0,180852.0,40.663056548,-73.92364104800001,"(40.663056548, -73.923641048)"
838730115,07/13/2015,02:31:00,,,07/13/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,OUTSIDE,,,,995946.0,172083.0,40.639005167,-73.957858926,"(40.639005167, -73.957858926)"
331105290,07/09/2015,20:30:00,,,07/09/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40.0,INSIDE,,,,1004460.0,233795.0,40.808374236,-73.926996358,"(40.808374236, -73.926996358)"
807135477,07/08/2015,09:35:00,,,07/08/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50.0,OUTSIDE,,,,1009418.0,258118.0,40.875121011,-73.908995183,"(40.875121011, -73.908995183)"
214447896,07/07/2015,13:20:00,,,07/07/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,OUTSIDE,,,,1021182.0,244763.0,40.838424184000004,-73.866530759,"(40.838424184, -73.866530759)"
494677972,07/07/2015,03:30:00,,,07/07/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1014735.0,186730.0,40.679163198000005,-73.890093056,"(40.679163198, -73.890093056)"
798718104,07/05/2015,05:00:00,,,07/05/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1026480.0,262584.0,40.887313634,-73.847271758,"(40.887313634, -73.847271758)"
965042611,07/04/2015,03:30:00,,,07/04/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73.0,OUTSIDE,,,KINGSBOROUGH 73,1006026.0,185469.0,40.675727746,-73.921495901,"(40.675727746, -73.921495901)"
284849296,07/03/2015,23:04:00,,,07/03/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,INSIDE,,,,1000625.0,190785.0,40.690330591999995,-73.94095434100001,"(40.690330592, -73.940954341)"
666590841,07/03/2015,05:08:00,,,07/03/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,OUTSIDE,,,,1004911.0,240519.0,40.826828682,-73.9253465,"(40.826828682, -73.9253465)"
237303743,07/01/2015,22:25:00,,,07/01/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,OUTSIDE,,,,994561.0,177071.0,40.652697872,-73.962841673,"(40.652697872, -73.962841673)"
262196796,06/29/2015,22:46:00,,,06/29/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32.0,OUTSIDE,,,,1001751.0,241630.0,40.829884885,-73.936761711,"(40.829884885, -73.936761711)"
359838670,06/29/2015,00:21:00,,,06/29/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1004384.0,187807.0,40.682148913,-73.927408555,"(40.682148913, -73.927408555)"
270395525,06/28/2015,00:30:00,,,06/28/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,OUTSIDE,,,,1047038.0,184470.0,40.672789843000004,-73.773651622,"(40.672789843, -73.773651622)"
392494493,06/27/2015,00:05:00,,,06/27/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23.0,OUTSIDE,,,,1001028.0,229572.0,40.796790443,-73.93940440600001,"(40.796790443, -73.939404406)"
279164037,06/26/2015,21:40:00,,,06/26/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52.0,OUTSIDE,,,,1013973.0,253476.0,40.862365980999996,-73.89254512699999,"(40.862365981, -73.892545127)"
297543221,03/17/2014,12:00:00,,,06/26/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,INSIDE,,,,999132.0,175384.0,40.648060922,-73.946371991,"(40.648060922, -73.946371991)"
524622346,06/25/2015,19:26:00,,,06/25/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,,,,1009026.0,239040.0,40.822758665,-73.910483129,"(40.822758665, -73.910483129)"
775327208,06/25/2015,02:28:00,,,06/25/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43.0,OUTSIDE,,,,1022179.0,245536.0,40.840541615999996,-73.862923277,"(40.840541616, -73.862923277)"
174048360,06/22/2015,00:02:00,,,06/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60.0,OUTSIDE,,,GRAVESEND,984688.0,150503.0,40.579780195,-73.998424655,"(40.579780195, -73.998424655)"
401515279,10/17/2014,21:45:00,,,06/22/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94.0,INSIDE,,,,994673.0,201533.0,40.719840334000004,-73.962400198,"(40.719840334, -73.962400198)"
